job_id,mode,distance,level,seed,ratio,accuracy,precision,recall,f1,f2,auc,auc_pr
manual_20260506_122341,mixed,dtw,in_domain,999,,0.521371610845295,0.08043478260869565,0.8662207357859532,0.14720090934924696,0.2932518115942028,0.8597238940273754,0.6961708236735333
manual_20260505_172941,mixed,dtw,in_domain,1337,,0.3118022328548644,0.05038065382892969,0.7525083612040134,0.0944386149003148,0.19869304132815258,0.5734388451652329,0.088334143652988
manual_20260505_195215,mixed,dtw,in_domain,2024,,0.5518341307814992,0.08468408865365532,0.8561872909698997,0.15412402167369055,0.30338942877459113,0.8674137932000209,0.7600662374015589
manual_20260504_232119,mixed,dtw,out_domain,0,,0.4353973671379815,0.05193001943904471,0.757085020242915,0.0971933471933472,0.2037480932665069,0.6393772338841582,0.07703372854239286
manual_20260505_060526,mixed,dtw,out_domain,1,,0.525272224930928,0.06364229765013055,0.7894736842105263,0.11778918755662941,0.24062191510365244,0.7284638828831176,0.15189548908908554
manual_20260504_235124,mixed,dtw,out_domain,3,,0.5312855517633674,0.06181455633100698,0.7530364372469636,0.11425061425061425,0.23267450587940958,0.716231760468665,0.14132377832707477
manual_20260505_062901,mixed,dtw,out_domain,7,,0.6403380464813911,0.09447194719471948,0.9271255060728745,0.17147135904155747,0.3355803048065651,0.9247166471755204,0.7436556328539988
manual_20260505_134723,mixed,dtw,out_domain,13,,0.606045831301804,0.08310991957104558,0.8785425101214575,0.15185444366689993,0.30147263128646845,0.8759615898742924,0.5516512691664609
manual_20260505_005138,mixed,dtw,out_domain,42,,0.5793921664228832,0.06951084957705038,0.7651821862348178,0.12744436952124072,0.2549231184246021,0.7425831961184056,0.16037567928853366
14897238,mixed,dtw,out_domain,99,,0.6352998537298878,0.09061090610906108,0.8947368421052632,0.16455696202531644,0.32243945141523195,0.8752061651432497,0.45829238690559887
manual_20260505_064535,mixed,dtw,out_domain,123,,0.5361612221680481,0.06564478507164279,0.7975708502024291,0.12130541871921183,0.2469290549009777,0.7624429147055558,0.2373026039679413
manual_20260505_012147,mixed,dtw,out_domain,256,,0.5880058508044856,0.08033749082905356,0.8866396761133604,0.14732593340060546,0.2948303715670436,0.8580500719093053,0.4499794997813487
manual_20260505_153017,mixed,dtw,out_domain,512,,0.620672842515846,0.0893349075167257,0.9190283400809717,0.16284074605451937,0.32162085576650606,0.9082501703475915,0.6532316111751929
14899466,mixed,dtw,out_domain,777,,0.6674792784007801,0.09968847352024922,0.9068825910931174,0.17963111467522053,0.3462132921174652,0.9266374276622552,0.8247990009949348
manual_20260505_074221,mixed,dtw,out_domain,999,,0.6406630911750366,0.0952184666117065,0.9352226720647774,0.1728395061728395,0.3383128295254833,0.9288248689660278,0.7535097884321402
manual_20260505_083936,mixed,dtw,out_domain,1337,,0.568503169185763,0.05604719764011799,0.6153846153846154,0.10273741128759716,0.2054054054054054,0.6293716264664632,0.0649480515782219
manual_20260505_025210,mixed,dtw,out_domain,2024,,0.5447749065496506,0.063568010936432,0.7530364372469636,0.11723920579892846,0.23760858456821668,0.7381377066621332,0.17269974664575355
manual_20260504_131932,mixed,mmd,in_domain,0,,0.5520231213872833,0.08711493872143093,0.8855218855218855,0.1586248492159228,0.31257428096030426,0.8951397865577599,0.8116679441976907
manual_20260504_131932,mixed,mmd,in_domain,1,,0.5290622992935131,0.08317520556609741,0.8855218855218855,0.15206707140792136,0.3022988505747127,0.8603990787433715,0.5433667740877685
manual_20260504_134935,mixed,mmd,in_domain,3,,0.5362877328195247,0.08544,0.898989898989899,0.15604909409701928,0.3095293299327614,0.8881497490501031,0.7333837278738725
manual_20260504_134936,mixed,mmd,in_domain,7,,0.531470777135517,0.08330683624801272,0.8821548821548821,0.15223707147007554,0.30233094853450265,0.8834776132027858,0.7301475543152318
manual_20260504_141941,mixed,mmd,in_domain,13,,0.5533076429030186,0.08816705336426914,0.8956228956228957,0.16053108026554014,0.3162901307966706,0.8980793150410417,0.8117476755080959
manual_20260505_083836,mixed,mmd,in_domain,42,,0.2732819524727039,0.05343189017951425,0.8518518518518519,0.10055643879173291,0.213574202262367,0.5978534289105862,0.07793173445275202
14897398,mixed,mmd,in_domain,99,,0.5584457289659602,0.05318761384335155,0.49158249158249157,0.09598948060486522,0.18560894991100943,0.5302238367488747,0.07707275441264602
manual_20260504_144947,mixed,mmd,in_domain,123,,0.5380539499036608,0.08547557840616966,0.8956228956228957,0.15605749486652978,0.30930232558139537,0.8834407129804197,0.6887841568904943
manual_20260507_065555,mixed,mmd,in_domain,256,,0.5515414258188824,0.08648111332007952,0.8787878787878788,0.15746606334841629,0.3102710413694722,0.8945329198237645,0.7953015590808008
manual_20260504_151952,mixed,mmd,in_domain,512,,0.5383750802825947,0.08579691516709512,0.898989898989899,0.1566441771780581,0.3104651162790697,0.8852374699617997,0.7125734005491882
14899551,mixed,mmd,in_domain,777,,0.5470456005138086,0.061501042390548995,0.5959595959595959,0.11149606299212599,0.21765863256271523,0.6049433808664968,0.13687576228909945
