CONDITION	MODE	DIST	DOMAIN	RATIO	SEED	TRAIN_JOBID	TAG
smote	source_only	mmd	in_domain	0.5	1337	manual_20260504_101853	imbalv3_knn_mmd_in_domain_source_only_split2_subjectwise_ratio0.5_s1337
smote	source_only	mmd	in_domain	0.5	2024	manual_20260504_104900	imbalv3_knn_mmd_in_domain_source_only_split2_subjectwise_ratio0.5_s2024
smote	source_only	mmd	in_domain	0.5	256	manual_20260504_100221	imbalv3_knn_mmd_in_domain_source_only_split2_subjectwise_ratio0.5_s256
smote	source_only	mmd	in_domain	0.5	3	manual_20260504_100219	imbalv3_knn_mmd_in_domain_source_only_split2_subjectwise_ratio0.5_s3
smote	source_only	mmd	in_domain	0.5	42	manual_20260503_180741	imbalv3_knn_mmd_in_domain_source_only_split2_subjectwise_ratio0.5_s42
smote	source_only	mmd	in_domain	0.5	512	manual_20260504_100304	imbalv3_knn_mmd_in_domain_source_only_split2_subjectwise_ratio0.5_s512
smote	source_only	mmd	in_domain	0.5	7	manual_20260504_100219	imbalv3_knn_mmd_in_domain_source_only_split2_subjectwise_ratio0.5_s7
smote	source_only	mmd	in_domain	0.5	999	manual_20260504_100249	imbalv3_knn_mmd_in_domain_source_only_split2_subjectwise_ratio0.5_s999
smote	source_only	mmd	out_domain	0.1	0	manual_20260503_191220	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s0
smote	source_only	mmd	out_domain	0.1	123	manual_20260503_135345	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s123
smote	source_only	mmd	out_domain	0.1	13	manual_20260503_211233	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s13
smote	source_only	mmd	out_domain	0.1	1337	manual_20260503_205431	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s1337
smote	source_only	mmd	out_domain	0.1	2024	manual_20260503_222847	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s2024
smote	source_only	mmd	out_domain	0.1	256	manual_20260503_201157	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s256
smote	source_only	mmd	out_domain	0.1	3	manual_20260503_201426	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s3
smote	source_only	mmd	out_domain	0.1	42	manual_20260503_135345	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s42
smote	source_only	mmd	out_domain	0.1	512	manual_20260504_073806	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s512
smote	source_only	mmd	out_domain	0.1	7	manual_20260504_020539	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s7
smote	source_only	mmd	out_domain	0.1	999	manual_20260503_173137	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.1_s999
smote	source_only	mmd	out_domain	0.5	0	manual_20260503_194953	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s0
smote	source_only	mmd	out_domain	0.5	123	manual_20260503_151553	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s123
smote	source_only	mmd	out_domain	0.5	13	manual_20260503_220809	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s13
smote	source_only	mmd	out_domain	0.5	1337	manual_20260503_233228	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s1337
smote	source_only	mmd	out_domain	0.5	2024	manual_20260504_130257	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s2024
smote	source_only	mmd	out_domain	0.5	256	manual_20260504_025625	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s256
smote	source_only	mmd	out_domain	0.5	3	manual_20260503_203529	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s3
smote	source_only	mmd	out_domain	0.5	42	manual_20260503_135345	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s42
smote	source_only	mmd	out_domain	0.5	512	manual_20260504_114213	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s512
smote	source_only	mmd	out_domain	0.5	7	manual_20260504_032131	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s7
smote	source_only	mmd	out_domain	0.5	999	manual_20260503_193251	imbalv3_knn_mmd_out_domain_source_only_split2_subjectwise_ratio0.5_s999
smote	source_only	wasserstein	in_domain	0.1	0	manual_20260506_064633	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s0
smote	source_only	wasserstein	in_domain	0.1	1	manual_20260506_000042	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s1
smote	source_only	wasserstein	in_domain	0.1	123	manual_20260506_013100	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s123
smote	source_only	wasserstein	in_domain	0.1	13	manual_20260506_131318	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s13
smote	source_only	wasserstein	in_domain	0.1	1337	manual_20260506_023115	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s1337
smote	source_only	wasserstein	in_domain	0.1	2024	manual_20260506_104751	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s2024
smote	source_only	wasserstein	in_domain	0.1	256	manual_20260506_093532	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s256
smote	source_only	wasserstein	in_domain	0.1	3	manual_20260506_000044	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s3
smote	source_only	wasserstein	in_domain	0.1	42	manual_20260506_010054	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s42
smote	source_only	wasserstein	in_domain	0.1	512	manual_20260506_020110	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s512
smote	source_only	wasserstein	in_domain	0.1	7	manual_20260506_003049	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s7
smote	source_only	wasserstein	in_domain	0.1	999	manual_20260506_102916	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.1_s999
smote	source_only	wasserstein	in_domain	0.5	1	manual_20260506_000044	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s1
smote	source_only	wasserstein	in_domain	0.5	123	manual_20260506_013103	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s123
smote	source_only	wasserstein	in_domain	0.5	13	manual_20260506_082621	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s13
smote	source_only	wasserstein	in_domain	0.5	1337	manual_20260506_023115	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s1337
smote	source_only	wasserstein	in_domain	0.5	2024	manual_20260506_030120	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s2024
smote	source_only	wasserstein	in_domain	0.5	256	manual_20260506_020108	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s256
smote	source_only	wasserstein	in_domain	0.5	3	manual_20260506_081548	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s3
smote	source_only	wasserstein	in_domain	0.5	42	manual_20260506_140953	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s42
smote	source_only	wasserstein	in_domain	0.5	512	manual_20260506_020110	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s512
smote	source_only	wasserstein	in_domain	0.5	7	manual_20260506_003048	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s7
smote	source_only	wasserstein	in_domain	0.5	999	manual_20260506_023114	imbalv3_knn_wasserstein_in_domain_source_only_split2_subjectwise_ratio0.5_s999
smote	source_only	wasserstein	out_domain	0.1	0	manual_20260505_132418	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s0
smote	source_only	wasserstein	out_domain	0.1	1	manual_20260505_135424	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s1
smote	source_only	wasserstein	out_domain	0.1	123	manual_20260505_152446	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s123
smote	source_only	wasserstein	out_domain	0.1	13	manual_20260505_223022	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s13
smote	source_only	wasserstein	out_domain	0.1	1337	manual_20260505_162529	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s1337
smote	source_only	wasserstein	out_domain	0.1	2024	manual_20260505_162528	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s2024
smote	source_only	wasserstein	out_domain	0.1	256	manual_20260506_174857	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s256
smote	source_only	wasserstein	out_domain	0.1	3	manual_20260505_142432	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s3
smote	source_only	wasserstein	out_domain	0.1	42	manual_20260505_145441	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s42
smote	source_only	wasserstein	out_domain	0.1	512	manual_20260505_155524	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s512
smote	source_only	wasserstein	out_domain	0.1	7	manual_20260505_142431	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s7
smote	source_only	wasserstein	out_domain	0.1	999	manual_20260505_234839	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.1_s999
smote	source_only	wasserstein	out_domain	0.5	0	manual_20260506_024616	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s0
smote	source_only	wasserstein	out_domain	0.5	1	manual_20260505_135425	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s1
smote	source_only	wasserstein	out_domain	0.5	123	manual_20260505_152446	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s123
smote	source_only	wasserstein	out_domain	0.5	13	manual_20260505_145441	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s13
smote	source_only	wasserstein	out_domain	0.5	1337	manual_20260505_162531	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s1337
smote	source_only	wasserstein	out_domain	0.5	2024	manual_20260505_162529	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s2024
smote	source_only	wasserstein	out_domain	0.5	256	manual_20260505_155522	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s256
smote	source_only	wasserstein	out_domain	0.5	3	manual_20260505_142433	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s3
smote	source_only	wasserstein	out_domain	0.5	42	manual_20260505_145441	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s42
smote	source_only	wasserstein	out_domain	0.5	512	manual_20260506_031953	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s512
smote	source_only	wasserstein	out_domain	0.5	7	manual_20260505_214210	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s7
smote	source_only	wasserstein	out_domain	0.5	999	manual_20260505_162529	imbalv3_knn_wasserstein_out_domain_source_only_split2_subjectwise_ratio0.5_s999
smote	target_only	dtw	in_domain	0.1	0	manual_20260505_065236	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s0
smote	target_only	dtw	in_domain	0.1	1	manual_20260505_072244	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s1
smote	target_only	dtw	in_domain	0.1	123	manual_20260505_082306	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s123
smote	target_only	dtw	in_domain	0.1	13	manual_20260505_075254	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s13
smote	target_only	dtw	in_domain	0.1	1337	manual_20260505_092318	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s1337
smote	target_only	dtw	in_domain	0.1	2024	manual_20260505_092318	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s2024
smote	target_only	dtw	in_domain	0.1	256	manual_20260505_143204	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s256
smote	target_only	dtw	in_domain	0.1	3	manual_20260505_072244	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s3
smote	target_only	dtw	in_domain	0.1	42	manual_20260505_223623	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s42
smote	target_only	dtw	in_domain	0.1	512	manual_20260505_085313	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s512
smote	target_only	dtw	in_domain	0.1	7	manual_20260505_075255	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s7
smote	target_only	dtw	in_domain	0.1	999	manual_20260505_233236	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.1_s999
smote	target_only	dtw	in_domain	0.5	0	manual_20260505_133921	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s0
smote	target_only	dtw	in_domain	0.5	1	manual_20260505_072244	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s1
smote	target_only	dtw	in_domain	0.5	123	manual_20260505_082303	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s123
smote	target_only	dtw	in_domain	0.5	13	manual_20260505_075254	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s13
smote	target_only	dtw	in_domain	0.5	1337	manual_20260505_092318	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s1337
smote	target_only	dtw	in_domain	0.5	2024	manual_20260505_095325	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s2024
smote	target_only	dtw	in_domain	0.5	256	manual_20260505_085313	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s256
smote	target_only	dtw	in_domain	0.5	3	manual_20260505_222050	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s3
smote	target_only	dtw	in_domain	0.5	42	manual_20260505_082302	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s42
smote	target_only	dtw	in_domain	0.5	512	manual_20260505_085313	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s512
smote	target_only	dtw	in_domain	0.5	7	manual_20260505_075255	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s7
smote	target_only	dtw	in_domain	0.5	999	manual_20260505_143806	imbalv3_knn_dtw_in_domain_target_only_split2_subjectwise_ratio0.5_s999
smote	target_only	dtw	out_domain	0.1	0	manual_20260504_205040	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s0
smote	target_only	dtw	out_domain	0.1	1	manual_20260505_131716	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s1
smote	target_only	dtw	out_domain	0.1	123	manual_20260504_215057	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s123
smote	target_only	dtw	out_domain	0.1	13	manual_20260505_151844	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s13
smote	target_only	dtw	out_domain	0.1	1337	manual_20260504_225111	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s1337
smote	target_only	dtw	out_domain	0.1	2024	manual_20260504_232118	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s2024
smote	target_only	dtw	out_domain	0.1	256	manual_20260505_043735	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s256
smote	target_only	dtw	out_domain	0.1	3	manual_20260504_212049	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s3
smote	target_only	dtw	out_domain	0.1	42	manual_20260503_233859	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s42
smote	target_only	dtw	out_domain	0.1	512	manual_20260504_222103	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s512
smote	target_only	dtw	out_domain	0.1	7	manual_20260504_212049	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s7
smote	target_only	dtw	out_domain	0.1	999	manual_20260504_225111	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.1_s999
smote	target_only	dtw	out_domain	0.5	0	manual_20260504_205040	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s0
smote	target_only	dtw	out_domain	0.5	1	manual_20260504_212049	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s1
smote	target_only	dtw	out_domain	0.5	123	manual_20260505_111114	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s123
smote	target_only	dtw	out_domain	0.5	13	manual_20260504_215056	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s13
smote	target_only	dtw	out_domain	0.5	1337	manual_20260505_053048	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s1337
smote	target_only	dtw	out_domain	0.5	2024	manual_20260504_232119	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s2024
smote	target_only	dtw	out_domain	0.5	256	manual_20260504_222104	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s256
smote	target_only	dtw	out_domain	0.5	3	manual_20260504_212050	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s3
smote	target_only	dtw	out_domain	0.5	42	manual_20260504_010219	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s42
smote	target_only	dtw	out_domain	0.5	512	manual_20260504_222103	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s512
smote	target_only	dtw	out_domain	0.5	7	manual_20260505_110443	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s7
smote	target_only	dtw	out_domain	0.5	999	manual_20260504_225111	imbalv3_knn_dtw_out_domain_target_only_split2_subjectwise_ratio0.5_s999
smote	target_only	mmd	in_domain	0.1	0	manual_20260504_104900	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s0
smote	target_only	mmd	in_domain	0.1	123	manual_20260503_172907	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s123
smote	target_only	mmd	in_domain	0.1	13	manual_20260504_212419	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s13
smote	target_only	mmd	in_domain	0.1	1337	manual_20260504_124925	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s1337
smote	target_only	mmd	in_domain	0.1	2024	manual_20260504_124925	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s2024
smote	target_only	mmd	in_domain	0.1	256	manual_20260504_114915	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s256
smote	target_only	mmd	in_domain	0.1	3	manual_20260504_111908	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s3
smote	target_only	mmd	in_domain	0.1	42	manual_20260503_142116	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s42
smote	target_only	mmd	in_domain	0.1	512	manual_20260504_121921	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s512
smote	target_only	mmd	in_domain	0.1	7	manual_20260504_111907	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s7
smote	target_only	mmd	in_domain	0.1	999	manual_20260505_204528	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.1_s999
smote	target_only	mmd	in_domain	0.5	0	manual_20260504_212349	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s0
smote	target_only	mmd	in_domain	0.5	123	manual_20260503_183915	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s123
smote	target_only	mmd	in_domain	0.5	13	manual_20260504_114914	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s13
smote	target_only	mmd	in_domain	0.5	1337	manual_20260504_124925	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s1337
smote	target_only	mmd	in_domain	0.5	2024	manual_20260505_215143	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s2024
smote	target_only	mmd	in_domain	0.5	256	manual_20260504_121921	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s256
smote	target_only	mmd	in_domain	0.5	3	manual_20260504_111908	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s3
smote	target_only	mmd	in_domain	0.5	42	manual_20260503_160530	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s42
smote	target_only	mmd	in_domain	0.5	512	manual_20260504_121920	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s512
smote	target_only	mmd	in_domain	0.5	7	manual_20260504_111908	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s7
smote	target_only	mmd	in_domain	0.5	999	manual_20260504_124925	imbalv3_knn_mmd_in_domain_target_only_split2_subjectwise_ratio0.5_s999
smote	target_only	mmd	out_domain	0.1	0	manual_20260504_014002	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s0
smote	target_only	mmd	out_domain	0.1	1	manual_20260506_175959	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s1
smote	target_only	mmd	out_domain	0.1	123	manual_20260503_163001	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s123
smote	target_only	mmd	out_domain	0.1	13	manual_20260504_041917	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s13
smote	target_only	mmd	out_domain	0.1	1337	manual_20260504_055310	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s1337
smote	target_only	mmd	out_domain	0.1	2024	manual_20260504_103627	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s2024
smote	target_only	mmd	out_domain	0.1	256	manual_20260504_153125	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s256
smote	target_only	mmd	out_domain	0.1	3	manual_20260504_055641	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s3
smote	target_only	mmd	out_domain	0.1	42	manual_20260503_153526	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s42
smote	target_only	mmd	out_domain	0.1	512	manual_20260504_021913	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s512
smote	target_only	mmd	out_domain	0.1	7	manual_20260504_063321	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s7
smote	target_only	mmd	out_domain	0.1	999	manual_20260504_030056	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.1_s999
smote	target_only	mmd	out_domain	0.5	0	manual_20260504_033234	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s0
smote	target_only	mmd	out_domain	0.5	1	manual_20260506_183637	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s1
smote	target_only	mmd	out_domain	0.5	123	manual_20260503_170734	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s123
smote	target_only	mmd	out_domain	0.5	13	manual_20260504_005818	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s13
smote	target_only	mmd	out_domain	0.5	1337	manual_20260504_032833	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s1337
smote	target_only	mmd	out_domain	0.5	2024	manual_20260504_040945	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s2024
smote	target_only	mmd	out_domain	0.5	256	manual_20260504_082220	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s256
smote	target_only	mmd	out_domain	0.5	3	manual_20260503_234230	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s3
smote	target_only	mmd	out_domain	0.5	42	manual_20260503_162100	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s42
smote	target_only	mmd	out_domain	0.5	512	manual_20260504_024050	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s512
smote	target_only	mmd	out_domain	0.5	7	manual_20260504_001457	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s7
smote	target_only	mmd	out_domain	0.5	999	manual_20260504_174553	imbalv3_knn_mmd_out_domain_target_only_split2_subjectwise_ratio0.5_s999
smote	target_only	wasserstein	in_domain	0.1	0	manual_20260506_030120	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s0
smote	target_only	wasserstein	in_domain	0.1	1	manual_20260506_155202	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s1
smote	target_only	wasserstein	in_domain	0.1	123	manual_20260506_113732	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s123
smote	target_only	wasserstein	in_domain	0.1	13	manual_20260506_172320	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s13
smote	target_only	wasserstein	in_domain	0.1	1337	manual_20260506_053220	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s1337
smote	target_only	wasserstein	in_domain	0.1	2024	manual_20260506_060233	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s2024
smote	target_only	wasserstein	in_domain	0.1	256	manual_20260506_050214	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s256
smote	target_only	wasserstein	in_domain	0.1	3	manual_20260506_033125	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s3
smote	target_only	wasserstein	in_domain	0.1	42	manual_20260506_043136	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s42
smote	target_only	wasserstein	in_domain	0.1	512	manual_20260506_050214	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s512
smote	target_only	wasserstein	in_domain	0.1	7	manual_20260506_033125	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s7
smote	target_only	wasserstein	in_domain	0.1	999	manual_20260506_053220	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.1_s999
smote	target_only	wasserstein	in_domain	0.5	0	manual_20260506_030120	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s0
smote	target_only	wasserstein	in_domain	0.5	1	manual_20260506_112228	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s1
smote	target_only	wasserstein	in_domain	0.5	123	manual_20260506_050213	imbalv3_knn_wasserstein_in_domain_target_only_split2_subjectwise_ratio0.5_s123
