CONDITION	MODE	DIST	DOMAIN	RATIO	SEED	TRAIN_JOBID	TAG
undersample	mixed	wasserstein	in_domain	0.1	1337	manual_20260506_143725	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s1337
undersample	mixed	wasserstein	in_domain	0.1	2024	manual_20260506_093302	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s2024
undersample	mixed	wasserstein	in_domain	0.1	256	manual_20260506_080247	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s256
undersample	mixed	wasserstein	in_domain	0.1	3	manual_20260506_063231	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s3
undersample	mixed	wasserstein	in_domain	0.1	42	manual_20260506_073242	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s42
undersample	mixed	wasserstein	in_domain	0.1	512	manual_20260506_135321	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s512
undersample	mixed	wasserstein	in_domain	0.1	7	manual_20260506_070236	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s7
undersample	mixed	wasserstein	in_domain	0.1	999	manual_20260506_083252	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s999
undersample	mixed	wasserstein	in_domain	0.5	1	manual_20260506_063231	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s1
undersample	mixed	wasserstein	in_domain	0.5	123	manual_20260506_080246	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s123
undersample	mixed	wasserstein	in_domain	0.5	13	manual_20260506_073241	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s13
undersample	mixed	wasserstein	in_domain	0.5	1337	manual_20260506_090257	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s1337
undersample	mixed	wasserstein	in_domain	0.5	2024	manual_20260506_093302	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s2024
undersample	mixed	wasserstein	in_domain	0.5	256	manual_20260506_080247	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s256
undersample	mixed	wasserstein	in_domain	0.5	3	manual_20260506_063231	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s3
undersample	mixed	wasserstein	in_domain	0.5	42	manual_20260506_073242	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s42
undersample	mixed	wasserstein	in_domain	0.5	512	manual_20260506_142425	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s512
undersample	mixed	wasserstein	in_domain	0.5	7	manual_20260506_070237	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s7
undersample	mixed	wasserstein	in_domain	0.5	999	manual_20260506_083251	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.5_s999
undersample	mixed	wasserstein	out_domain	0.1	0	manual_20260506_013832	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s0
undersample	mixed	wasserstein	out_domain	0.1	1	manual_20260505_202925	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s1
undersample	mixed	wasserstein	out_domain	0.1	123	manual_20260505_213009	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s123
undersample	mixed	wasserstein	out_domain	0.1	13	manual_20260505_210002	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s13
undersample	mixed	wasserstein	out_domain	0.1	1337	manual_20260506_094936	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s1337
undersample	mixed	wasserstein	out_domain	0.1	2024	manual_20260506_111757	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s2024
undersample	mixed	wasserstein	out_domain	0.1	256	manual_20260505_220015	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s256
undersample	mixed	wasserstein	out_domain	0.1	3	manual_20260505_202955	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s3
undersample	mixed	wasserstein	out_domain	0.1	42	manual_20260506_024046	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s42
undersample	mixed	wasserstein	out_domain	0.1	512	manual_20260506_040632	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s512
undersample	mixed	wasserstein	out_domain	0.1	7	manual_20260506_105052	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s7
undersample	mixed	wasserstein	out_domain	0.1	999	manual_20260506_054421	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.1_s999
undersample	mixed	wasserstein	out_domain	0.5	0	manual_20260506_103147	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s0
undersample	mixed	wasserstein	out_domain	0.5	1	manual_20260505_202954	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s1
undersample	mixed	wasserstein	out_domain	0.5	123	manual_20260506_074614	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s123
undersample	mixed	wasserstein	out_domain	0.5	13	manual_20260505_210002	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s13
undersample	mixed	wasserstein	out_domain	0.5	1337	manual_20260505_233035	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s1337
undersample	mixed	wasserstein	out_domain	0.5	2024	manual_20260506_061858	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s2024
undersample	mixed	wasserstein	out_domain	0.5	256	manual_20260505_220017	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s256
undersample	mixed	wasserstein	out_domain	0.5	3	manual_20260505_202956	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s3
undersample	mixed	wasserstein	out_domain	0.5	42	manual_20260505_213008	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s42
undersample	mixed	wasserstein	out_domain	0.5	512	manual_20260506_123342	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s512
undersample	mixed	wasserstein	out_domain	0.5	7	manual_20260505_210001	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s7
undersample	mixed	wasserstein	out_domain	0.5	999	manual_20260505_230029	undersample_rus_knn_wasserstein_out_domain_mixed_split2_ratio0.5_s999
undersample	source_only	dtw	in_domain	0.1	0	manual_20260505_100728	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s0
undersample	source_only	dtw	in_domain	0.1	1	manual_20260505_184759	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s1
undersample	source_only	dtw	in_domain	0.1	123	manual_20260505_052217	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s123
undersample	source_only	dtw	in_domain	0.1	13	manual_20260505_045209	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s13
undersample	source_only	dtw	in_domain	0.1	1337	manual_20260505_062230	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s1337
undersample	source_only	dtw	in_domain	0.1	2024	manual_20260505_065237	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s2024
undersample	source_only	dtw	in_domain	0.1	256	manual_20260505_213439	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s256
undersample	source_only	dtw	in_domain	0.1	3	manual_20260505_042201	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s3
undersample	source_only	dtw	in_domain	0.1	42	manual_20260505_052216	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s42
undersample	source_only	dtw	in_domain	0.1	512	manual_20260505_055224	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s512
undersample	source_only	dtw	in_domain	0.1	7	manual_20260505_205900	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s7
undersample	source_only	dtw	in_domain	0.1	999	manual_20260505_062230	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.1_s999
undersample	source_only	dtw	in_domain	0.5	0	manual_20260505_035152	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s0
undersample	source_only	dtw	in_domain	0.5	1	manual_20260505_103837	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s1
undersample	source_only	dtw	in_domain	0.5	123	manual_20260505_120729	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s123
undersample	source_only	dtw	in_domain	0.5	13	manual_20260505_192940	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s13
undersample	source_only	dtw	in_domain	0.5	1337	manual_20260505_125611	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s1337
undersample	source_only	dtw	in_domain	0.5	2024	manual_20260505_065237	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s2024
undersample	source_only	dtw	in_domain	0.5	256	manual_20260505_055222	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s256
undersample	source_only	dtw	in_domain	0.5	3	manual_20260505_042201	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s3
undersample	source_only	dtw	in_domain	0.5	42	manual_20260505_052216	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s42
undersample	source_only	dtw	in_domain	0.5	512	manual_20260505_062230	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s512
undersample	source_only	dtw	in_domain	0.5	7	manual_20260505_045209	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s7
undersample	source_only	dtw	in_domain	0.5	999	manual_20260505_062230	undersample_rus_knn_dtw_in_domain_source_only_split2_ratio0.5_s999
undersample	source_only	dtw	out_domain	0.1	0	manual_20260504_175024	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s0
undersample	source_only	dtw	out_domain	0.1	1	manual_20260506_154805	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s1
undersample	source_only	dtw	out_domain	0.1	123	manual_20260503_222616	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s123
undersample	source_only	dtw	out_domain	0.1	13	manual_20260504_185039	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s13
undersample	source_only	dtw	out_domain	0.1	1337	manual_20260505_033350	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s1337
undersample	source_only	dtw	out_domain	0.1	2024	manual_20260504_202033	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s2024
undersample	source_only	dtw	out_domain	0.1	256	manual_20260504_192047	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s256
undersample	source_only	dtw	out_domain	0.1	3	manual_20260505_015957	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s3
undersample	source_only	dtw	out_domain	0.1	42	manual_20260503_201757	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s42
undersample	source_only	dtw	out_domain	0.1	512	manual_20260505_091645	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s512
undersample	source_only	dtw	out_domain	0.1	7	manual_20260505_021200	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s7
undersample	source_only	dtw	out_domain	0.1	999	manual_20260504_195025	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.1_s999
undersample	source_only	dtw	out_domain	0.5	0	manual_20260504_175024	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s0
undersample	source_only	dtw	out_domain	0.5	1	manual_20260506_154803	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s1
undersample	source_only	dtw	out_domain	0.5	123	manual_20260503_231525	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s123
undersample	source_only	dtw	out_domain	0.5	13	manual_20260504_192017	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s13
undersample	source_only	dtw	out_domain	0.5	1337	manual_20260504_202033	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s1337
undersample	source_only	dtw	out_domain	0.5	2024	manual_20260505_034822	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s2024
undersample	source_only	dtw	out_domain	0.5	256	manual_20260504_192046	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s256
undersample	source_only	dtw	out_domain	0.5	3	manual_20260504_182031	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s3
undersample	source_only	dtw	out_domain	0.5	42	manual_20260503_203759	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s42
undersample	source_only	dtw	out_domain	0.5	512	manual_20260505_130514	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s512
undersample	source_only	dtw	out_domain	0.5	7	manual_20260504_185038	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s7
undersample	source_only	dtw	out_domain	0.5	999	manual_20260504_195025	undersample_rus_knn_dtw_out_domain_source_only_split2_ratio0.5_s999
undersample	source_only	mmd	in_domain	0.1	0	manual_20260504_190744	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s0
undersample	source_only	mmd	in_domain	0.1	123	manual_20260503_183344	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s123
undersample	source_only	mmd	in_domain	0.1	13	manual_20260504_100301	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s13
undersample	source_only	mmd	in_domain	0.1	1337	manual_20260504_101852	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s1337
undersample	source_only	mmd	in_domain	0.1	2024	manual_20260504_211948	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s2024
undersample	source_only	mmd	in_domain	0.1	256	manual_20260504_100221	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s256
undersample	source_only	mmd	in_domain	0.1	3	manual_20260504_100218	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s3
undersample	source_only	mmd	in_domain	0.1	42	manual_20260503_173838	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s42
undersample	source_only	mmd	in_domain	0.1	512	manual_20260504_100304	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s512
undersample	source_only	mmd	in_domain	0.1	7	manual_20260504_100220	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s7
undersample	source_only	mmd	in_domain	0.1	999	manual_20260504_100304	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.1_s999
undersample	source_only	mmd	in_domain	0.5	0	manual_20260504_201029	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s0
undersample	source_only	mmd	in_domain	0.5	123	manual_20260503_140915	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s123
undersample	source_only	mmd	in_domain	0.5	13	manual_20260504_100221	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s13
undersample	source_only	mmd	in_domain	0.5	1337	manual_20260504_101853	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s1337
undersample	source_only	mmd	in_domain	0.5	2024	manual_20260504_104900	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s2024
undersample	source_only	mmd	in_domain	0.5	256	manual_20260504_100248	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s256
undersample	source_only	mmd	in_domain	0.5	3	manual_20260504_100219	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s3
undersample	source_only	mmd	in_domain	0.5	42	manual_20260503_180825	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s42
undersample	source_only	mmd	in_domain	0.5	512	manual_20260504_100304	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s512
undersample	source_only	mmd	in_domain	0.5	7	manual_20260504_100218	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s7
undersample	source_only	mmd	in_domain	0.5	999	manual_20260504_100249	undersample_rus_knn_mmd_in_domain_source_only_split2_ratio0.5_s999
undersample	source_only	mmd	out_domain	0.1	0	manual_20260503_191450	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s0
undersample	source_only	mmd	out_domain	0.1	123	manual_20260503_141146	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s123
undersample	source_only	mmd	out_domain	0.1	13	manual_20260503_212005	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s13
undersample	source_only	mmd	out_domain	0.1	1337	manual_20260503_220242	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s1337
undersample	source_only	mmd	out_domain	0.1	2024	manual_20260503_223047	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s2024
undersample	source_only	mmd	out_domain	0.1	256	manual_20260503_212906	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s256
undersample	source_only	mmd	out_domain	0.1	3	manual_20260503_201727	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s3
undersample	source_only	mmd	out_domain	0.1	42	manual_20260503_135345	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s42
undersample	source_only	mmd	out_domain	0.1	512	manual_20260504_100619	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s512
undersample	source_only	mmd	out_domain	0.1	7	manual_20260504_024120	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s7
undersample	source_only	mmd	out_domain	0.1	999	manual_20260503_183544	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.1_s999
undersample	source_only	mmd	out_domain	0.5	0	manual_20260503_200455	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s0
undersample	source_only	mmd	out_domain	0.5	123	manual_20260503_151553	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s123
undersample	source_only	mmd	out_domain	0.5	13	manual_20260503_173108	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s13
undersample	source_only	mmd	out_domain	0.5	1337	manual_20260504_011423	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s1337
undersample	source_only	mmd	out_domain	0.5	2024	manual_20260504_143414	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s2024
undersample	source_only	mmd	out_domain	0.5	256	manual_20260504_045225	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s256
undersample	source_only	mmd	out_domain	0.5	3	manual_20260503_205401	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s3
undersample	source_only	mmd	out_domain	0.5	42	manual_20260503_135345	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s42
undersample	source_only	mmd	out_domain	0.5	512	manual_20260504_124655	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s512
undersample	source_only	mmd	out_domain	0.5	7	manual_20260503_210634	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s7
undersample	source_only	mmd	out_domain	0.5	999	manual_20260503_201656	undersample_rus_knn_mmd_out_domain_source_only_split2_ratio0.5_s999
undersample	source_only	wasserstein	in_domain	0.1	0	manual_20260506_070737	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s0
undersample	source_only	wasserstein	in_domain	0.1	1	manual_20260506_000044	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s1
undersample	source_only	wasserstein	in_domain	0.1	123	manual_20260506_013103	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s123
undersample	source_only	wasserstein	in_domain	0.1	13	manual_20260506_133320	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s13
undersample	source_only	wasserstein	in_domain	0.1	1337	manual_20260506_023115	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s1337
undersample	source_only	wasserstein	in_domain	0.1	2024	manual_20260506_110755	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s2024
undersample	source_only	wasserstein	in_domain	0.1	256	manual_20260506_095709	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s256
undersample	source_only	wasserstein	in_domain	0.1	3	manual_20260506_075114	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s3
undersample	source_only	wasserstein	in_domain	0.1	42	manual_20260506_010054	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s42
undersample	source_only	wasserstein	in_domain	0.1	512	manual_20260506_020110	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s512
undersample	source_only	wasserstein	in_domain	0.1	7	manual_20260506_003049	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s7
undersample	source_only	wasserstein	in_domain	0.1	999	manual_20260506_165444	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.1_s999
undersample	source_only	wasserstein	in_domain	0.5	0	manual_20260506_163238	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s0
undersample	source_only	wasserstein	in_domain	0.5	1	manual_20260506_000044	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s1
undersample	source_only	wasserstein	in_domain	0.5	123	manual_20260506_013103	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s123
undersample	source_only	wasserstein	in_domain	0.5	13	manual_20260506_083252	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s13
undersample	source_only	wasserstein	in_domain	0.5	1337	manual_20260506_150628	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s1337
undersample	source_only	wasserstein	in_domain	0.5	2024	manual_20260506_030120	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s2024
undersample	source_only	wasserstein	in_domain	0.5	256	manual_20260506_020106	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s256
undersample	source_only	wasserstein	in_domain	0.5	3	manual_20260506_163910	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s3
undersample	source_only	wasserstein	in_domain	0.5	42	manual_20260506_144055	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s42
undersample	source_only	wasserstein	in_domain	0.5	512	manual_20260506_020110	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s512
undersample	source_only	wasserstein	in_domain	0.5	7	manual_20260506_003048	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s7
undersample	source_only	wasserstein	in_domain	0.5	999	manual_20260506_023114	undersample_rus_knn_wasserstein_in_domain_source_only_split2_ratio0.5_s999
undersample	source_only	wasserstein	out_domain	0.1	0	manual_20260505_132418	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s0
undersample	source_only	wasserstein	out_domain	0.1	1	manual_20260505_135425	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s1
undersample	source_only	wasserstein	out_domain	0.1	123	manual_20260505_152446	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s123
undersample	source_only	wasserstein	out_domain	0.1	13	manual_20260506_165444	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s13
undersample	source_only	wasserstein	out_domain	0.1	1337	manual_20260505_162531	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s1337
undersample	source_only	wasserstein	out_domain	0.1	2024	manual_20260505_162528	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s2024
undersample	source_only	wasserstein	out_domain	0.1	256	manual_20260506_094505	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s256
undersample	source_only	wasserstein	out_domain	0.1	3	manual_20260505_142432	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s3
undersample	source_only	wasserstein	out_domain	0.1	42	manual_20260505_145441	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s42
undersample	source_only	wasserstein	out_domain	0.1	512	manual_20260505_155524	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s512
undersample	source_only	wasserstein	out_domain	0.1	7	manual_20260506_024948	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s7
undersample	source_only	wasserstein	out_domain	0.1	999	manual_20260506_000312	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.1_s999
undersample	source_only	wasserstein	out_domain	0.5	0	manual_20260505_201651	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s0
undersample	source_only	wasserstein	out_domain	0.5	1	manual_20260505_204427	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s1
undersample	source_only	wasserstein	out_domain	0.5	123	manual_20260506_030921	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s123
undersample	source_only	wasserstein	out_domain	0.5	13	manual_20260505_145441	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s13
undersample	source_only	wasserstein	out_domain	0.5	1337	manual_20260505_162529	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s1337
undersample	source_only	wasserstein	out_domain	0.5	2024	manual_20260506_032254	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s2024
undersample	source_only	wasserstein	out_domain	0.5	256	manual_20260505_155522	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s256
undersample	source_only	wasserstein	out_domain	0.5	3	manual_20260505_142433	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s3
undersample	source_only	wasserstein	out_domain	0.5	42	manual_20260505_232734	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s42
undersample	source_only	wasserstein	out_domain	0.5	512	manual_20260505_233536	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s512
undersample	source_only	wasserstein	out_domain	0.5	7	manual_20260505_221819	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s7
undersample	source_only	wasserstein	out_domain	0.5	999	manual_20260505_162528	undersample_rus_knn_wasserstein_out_domain_source_only_split2_ratio0.5_s999
undersample	target_only	dtw	in_domain	0.1	0	manual_20260505_065236	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s0
undersample	target_only	dtw	in_domain	0.1	1	manual_20260505_072244	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s1
undersample	target_only	dtw	in_domain	0.1	123	manual_20260505_082306	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s123
undersample	target_only	dtw	in_domain	0.1	13	manual_20260505_075254	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s13
undersample	target_only	dtw	in_domain	0.1	1337	manual_20260505_092318	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s1337
undersample	target_only	dtw	in_domain	0.1	2024	manual_20260505_143937	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s2024
undersample	target_only	dtw	in_domain	0.1	256	manual_20260505_235140	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s256
undersample	target_only	dtw	in_domain	0.1	3	manual_20260505_135525	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s3
undersample	target_only	dtw	in_domain	0.1	42	manual_20260505_082302	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s42
undersample	target_only	dtw	in_domain	0.1	512	manual_20260505_085313	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s512
undersample	target_only	dtw	in_domain	0.1	7	manual_20260505_075254	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s7
undersample	target_only	dtw	in_domain	0.1	999	manual_20260505_235941	undersample_rus_knn_dtw_in_domain_target_only_split2_ratio0.1_s999
